order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,sales,discount,profit
CA-2021-100916,2021-08-03,2021-08-06,Standard Class,CG-10158,OFF-PA-10002365,6,368.13,0.3,84.74
CA-2022-100917,2022-05-03,2022-05-08,Standard Class,CG-10205,TEC-MA-10001148,4,411.49,0.15,110.67
CA-2024-100918,2024-07-04,2024-07-07,Standard Class,CG-10168,FUR-TA-10004575,2,64.96,0.1,-11.37
CA-2024-100919,2024-09-05,2024-09-08,Second Class,CG-10059,TEC-PH-10002075,4,1144.5,0.1,386.65
CA-2022-100920,2022-12-08,2022-12-09,First Class,CG-10107,FUR-TA-10004575,2,714.94,0.0,-57.51
CA-2024-100921,2024-01-05,2024-01-10,Standard Class,CG-10023,FUR-CH-10004218,7,388.27,0.1,105.78
CA-2021-100922,2021-01-26,2021-02-02,Standard Class,CG-10019,OFF-AR-10002867,2,480.6,0.1,-108.9
CA-2024-100923,2024-05-20,2024-05-21,Same Day,CG-10499,OFF-ST-10000760,4,216.17,0.1,63.57
CA-2024-100924,2024-10-17,2024-10-18,Standard Class,CG-10270,TEC-PH-10002075,2,36.17,0.0,8.9
CA-2024-100925,2024-03-03,2024-03-06,First Class,CG-10328,OFF-BI-10003910,3,861.92,0.1,107.61
CA-2021-100926,2021-05-31,2021-06-05,Standard Class,CG-10109,OFF-PA-10002365,2,316.14,0.1,50.22
CA-2024-100927,2024-06-13,2024-06-16,Same Day,CG-10383,TEC-AC-10003832,3,678.04,0.2,145.02
CA-2021-100928,2021-10-02,2021-10-05,Same Day,CG-10179,OFF-BI-10003910,5,1682.33,0.1,5.92
CA-2023-100929,2023-10-15,2023-10-18,Standard Class,CG-10076,FUR-TA-10000577,4,1136.0,0.3,419.63
CA-2024-100930,2024-09-20,2024-09-23,Second Class,CG-10436,TEC-PH-10004977,3,884.91,0.0,282.79
CA-2021-100931,2021-04-27,2021-04-29,Standard Class,CG-10038,TEC-PH-10004977,2,401.94,0.0,94.45
CA-2023-100932,2023-03-26,2023-04-01,Standard Class,CG-10092,FUR-CH-10000454,1,72.84,0.1,-2.62
CA-2021-100933,2021-03-05,2021-03-07,Standard Class,CG-10386,OFF-LA-10000240,1,79.62,0.0,18.43
CA-2023-100934,2023-05-23,2023-05-24,First Class,CG-10311,TEC-PH-10002075,2,840.12,0.0,-41.27
CA-2023-100935,2023-10-12,2023-10-17,Standard Class,CG-10484,TEC-MA-10001148,2,52.79,0.15,11.85
CA-2022-100936,2022-01-10,2022-01-13,Second Class,CG-10443,OFF-PA-10002365,1,423.78,0.0,-28.98
CA-2022-100937,2022-12-15,2022-12-17,Standard Class,CG-10447,FUR-CH-10004218,2,394.53,0.15,-74.53
CA-2023-100938,2023-07-20,2023-07-22,First Class,CG-10407,OFF-BI-10003910,2,477.2,0.0,141.23
CA-2023-100939,2023-01-17,2023-01-24,First Class,CG-10407,TEC-PH-10004977,3,607.76,0.0,229.33
CA-2024-100940,2024-11-22,2024-11-27,Second Class,CG-10451,OFF-BI-10003910,6,455.45,0.2,188.1
CA-2021-100941,2021-09-29,2021-10-03,Standard Class,CG-10238,OFF-BI-10004632,6,224.65,0.2,-47.43
CA-2021-100942,2021-07-17,2021-07-21,First Class,CG-10472,OFF-AR-10002867,4,303.38,0.3,42.94
CA-2022-100943,2022-08-08,2022-08-09,First Class,CG-10475,OFF-ST-10000760,6,1714.81,0.1,550.01
CA-2023-100944,2023-05-09,2023-05-12,Standard Class,CG-10387,FUR-TA-10000577,7,2049.21,0.1,6.14
CA-2023-100945,2023-01-19,2023-01-25,Standard Class,CG-10293,OFF-LA-10000240,2,274.15,0.1,-31.06
CA-2024-100946,2024-10-16,2024-10-17,Second Class,CG-10354,OFF-ST-10000760,3,307.85,0.1,6.44
CA-2024-100947,2024-06-17,2024-06-22,Standard Class,CG-10166,TEC-AC-10003832,1,150.62,0.1,-3.99
CA-2024-100948,2024-06-19,2024-06-25,Standard Class,CG-10295,FUR-CH-10004218,4,895.92,0.0,301.01
CA-2023-100949,2023-05-20,2023-05-26,Same Day,CG-10012,OFF-PA-10002365,7,2935.54,0.0,735.83
CA-2023-100950,2023-03-14,2023-03-18,Second Class,CG-10228,OFF-ST-10000760,5,764.94,0.15,295.43
CA-2021-100951,2021-01-16,2021-01-21,Second Class,CG-10384,FUR-TA-10004575,1,119.48,0.15,43.89
CA-2021-100952,2021-12-07,2021-12-09,Standard Class,CG-10288,FUR-FU-10001487,4,1092.45,0.2,-153.36
CA-2024-100953,2024-06-02,2024-06-03,Standard Class,CG-10222,OFF-PA-10002365,2,348.87,0.1,-31.76
CA-2024-100954,2024-12-09,2024-12-10,Same Day,CG-10490,OFF-EN-10001990,4,35.71,0.0,15.53
CA-2023-100955,2023-10-09,2023-10-14,Same Day,CG-10301,OFF-LA-10000240,3,785.88,0.0,253.89
CA-2021-100956,2021-09-10,2021-09-15,Standard Class,CG-10038,OFF-LA-10000240,4,201.64,0.0,-41.22
CA-2022-100957,2022-10-06,2022-10-07,Same Day,CG-10436,TEC-AC-10003832,1,35.52,0.1,2.36
CA-2021-100958,2021-10-18,2021-10-24,Standard Class,CG-10429,OFF-EN-10001990,2,574.9,0.15,137.65
CA-2024-100959,2024-10-23,2024-10-29,Same Day,CG-10380,OFF-ST-10000760,2,545.95,0.0,-37.06
CA-2023-100960,2023-11-30,2023-12-07,Standard Class,CG-10300,FUR-FU-10001487,1,380.05,0.1,-6.33
CA-2022-100961,2022-06-26,2022-06-29,Standard Class,CG-10167,FUR-CH-10004218,7,2248.21,0.0,923.94
CA-2022-100962,2022-09-05,2022-09-11,First Class,CG-10289,OFF-PA-10002365,5,1379.55,0.0,282.56
CA-2021-100963,2021-10-04,2021-10-10,Second Class,CG-10008,TEC-PH-10004977,6,1034.83,0.1,-226.7
CA-2022-100964,2022-04-18,2022-04-20,Second Class,CG-10129,OFF-AR-10002867,2,240.77,0.0,-3.22
CA-2024-100965,2024-09-10,2024-09-12,Standard Class,CG-10320,TEC-AC-10003027,7,2609.11,0.0,284.33
CA-2023-100966,2023-04-19,2023-04-23,Standard Class,CG-10103,TEC-MA-10001148,7,1384.94,0.3,498.51
CA-2022-100967,2022-01-19,2022-01-22,Standard Class,CG-10379,OFF-LA-10000240,5,1255.41,0.0,-118.46
CA-2023-100968,2023-09-09,2023-09-15,Same Day,CG-10195,OFF-PA-10002365,5,2196.86,0.0,54.92
CA-2021-100969,2021-12-08,2021-12-13,Second Class,CG-10351,TEC-MA-10001148,2,61.76,0.2,11.6
CA-2023-100970,2023-02-28,2023-03-02,Standard Class,CG-10269,FUR-CH-10004218,3,301.73,0.15,32.19
CA-2021-100971,2021-06-16,2021-06-23,Second Class,CG-10267,OFF-BI-10003910,7,1190.0,0.1,370.3
CA-2024-100972,2024-05-26,2024-05-27,Second Class,CG-10186,TEC-AC-10003832,1,333.15,0.2,37.78
CA-2022-100973,2022-10-30,2022-11-03,Second Class,CG-10388,OFF-LA-10000240,7,72.42,0.3,-4.97
CA-2022-100974,2022-03-15,2022-03-22,Same Day,CG-10101,FUR-TA-10004575,3,546.01,0.0,107.12
CA-2021-100975,2021-07-18,2021-07-25,First Class,CG-10354,OFF-PA-10002365,6,1651.05,0.0,-340.04
CA-2023-100976,2023-04-19,2023-04-20,Standard Class,CG-10333,FUR-FU-10001487,3,1098.98,0.0,328.08
CA-2021-100977,2021-10-25,2021-10-27,Second Class,CG-10053,FUR-TA-10004575,3,946.96,0.0,392.57
CA-2021-100978,2021-12-04,2021-12-08,Standard Class,CG-10068,FUR-TA-10000577,2,749.02,0.1,281.34
CA-2022-100979,2022-04-16,2022-04-20,Same Day,CG-10493,FUR-TA-10004575,5,854.65,0.0,359.45
CA-2022-100980,2022-06-17,2022-06-18,Standard Class,CG-10334,OFF-ST-10000760,7,557.47,0.0,-110.84
CA-2023-100981,2023-01-28,2023-01-31,Standard Class,CG-10018,FUR-CH-10000454,1,280.57,0.15,64.94
CA-2024-100982,2024-01-26,2024-01-31,Standard Class,CG-10069,TEC-PH-10002075,2,617.35,0.1,4.14
CA-2022-100983,2022-09-05,2022-09-12,Second Class,CG-10375,TEC-PH-10004977,7,2431.64,0.2,-276.66
CA-2022-100984,2022-05-26,2022-06-02,Standard Class,CG-10332,TEC-PH-10004977,4,209.58,0.3,54.13
CA-2024-100985,2024-05-23,2024-05-26,Second Class,CG-10330,OFF-BI-10003910,6,2501.61,0.0,202.01
CA-2022-100986,2022-07-29,2022-07-30,First Class,CG-10373,OFF-PA-10002365,4,208.16,0.0,6.41
CA-2023-100987,2023-12-10,2023-12-12,Second Class,CG-10033,OFF-AR-10002867,7,2692.39,0.1,-656.88
CA-2022-100988,2022-08-30,2022-09-06,Second Class,CG-10371,OFF-EN-10001990,5,642.92,0.0,-5.69
CA-2024-100989,2024-10-04,2024-10-06,Second Class,CG-10073,OFF-BI-10003910,5,1698.98,0.0,397.95
CA-2022-100990,2022-06-26,2022-06-27,Standard Class,CG-10232,TEC-CO-10001798,7,2822.01,0.0,-644.08
CA-2023-100991,2023-01-12,2023-01-16,Standard Class,CG-10493,OFF-LA-10000240,3,1176.9,0.0,58.87
CA-2023-100992,2023-03-07,2023-03-14,Second Class,CG-10459,FUR-BO-10001798,1,338.14,0.2,-33.84
CA-2023-100993,2023-08-15,2023-08-21,Second Class,CG-10006,TEC-AC-10003027,6,487.83,0.1,-94.54
CA-2021-100994,2021-11-07,2021-11-09,Second Class,CG-10237,FUR-FU-10001487,5,1867.4,0.0,56.37
CA-2021-100995,2021-11-08,2021-11-12,Second Class,CG-10239,FUR-FU-10001487,3,415.35,0.15,44.63
CA-2021-100996,2021-07-25,2021-07-27,First Class,CG-10335,FUR-CH-10004218,1,22.07,0.2,8.12
CA-2023-100997,2023-02-04,2023-02-08,Standard Class,CG-10369,FUR-FU-10001487,5,1526.14,0.0,575.17
CA-2021-100998,2021-09-08,2021-09-13,Same Day,CG-10398,TEC-PH-10004977,7,1544.58,0.0,212.47
CA-2022-100999,2022-03-25,2022-03-31,Standard Class,CG-10432,FUR-TA-10000577,4,228.35,0.0,30.63
CA-2022-101000,2022-08-16,2022-08-18,Standard Class,CG-10167,OFF-BI-10004632,5,1111.46,0.15,372.88
CA-2023-101001,2023-08-31,2023-09-04,Standard Class,CG-10194,OFF-PA-10002365,1,53.2,0.0,-6.9
CA-2024-101002,2024-11-23,2024-11-26,Standard Class,CG-10283,FUR-TA-10000577,5,882.34,0.1,192.66
CA-2021-101003,2021-04-16,2021-04-21,Same Day,CG-10182,OFF-PA-10002365,3,662.41,0.1,185.29
CA-2024-101004,2024-03-08,2024-03-12,Same Day,CG-10030,OFF-BI-10004632,4,289.46,0.1,96.68
CA-2022-101005,2022-03-12,2022-03-14,Standard Class,CG-10488,TEC-PH-10004977,3,1071.01,0.1,246.36
CA-2023-101006,2023-07-20,2023-07-25,First Class,CG-10356,OFF-BI-10003910,3,113.53,0.15,46.57
CA-2021-101007,2021-03-25,2021-03-26,Standard Class,CG-10089,OFF-AR-10002867,2,684.11,0.1,291.9
CA-2023-101008,2023-03-17,2023-03-21,Standard Class,CG-10140,OFF-AR-10002867,6,458.33,0.3,75.48
CA-2022-101009,2022-10-23,2022-10-30,First Class,CG-10104,FUR-BO-10001798,4,1171.53,0.15,51.92
CA-2024-101010,2024-10-01,2024-10-03,Standard Class,CG-10322,OFF-PA-10002365,2,690.08,0.0,-17.22
CA-2024-101011,2024-02-07,2024-02-08,Same Day,CG-10461,OFF-BI-10004632,1,307.62,0.0,93.69
CA-2021-101012,2021-05-13,2021-05-20,Same Day,CG-10216,TEC-AC-10003027,2,876.95,0.0,-170.78
CA-2023-101013,2023-03-05,2023-03-10,First Class,CG-10149,OFF-BI-10004632,5,1863.26,0.1,392.92
CA-2023-101014,2023-08-13,2023-08-18,Standard Class,CG-10275,OFF-LA-10000240,4,642.33,0.1,74.34
CA-2021-101015,2021-12-01,2021-12-07,First Class,CG-10153,OFF-PA-10002365,6,98.24,0.0,-8.62
CA-2022-101016,2022-10-19,2022-10-20,First Class,CG-10208,OFF-AP-10002311,2,731.53,0.0,-93.65
CA-2022-101017,2022-07-05,2022-07-11,Second Class,CG-10393,TEC-AC-10003027,5,2120.87,0.0,656.33
CA-2021-101018,2021-10-30,2021-11-03,Standard Class,CG-10419,OFF-AR-10002867,7,1035.27,0.2,179.7
CA-2021-101019,2021-07-29,2021-08-05,Standard Class,CG-10006,FUR-FU-10001487,1,7.71,0.0,2.27
CA-2023-101020,2023-05-25,2023-05-28,Same Day,CG-10278,OFF-BI-10004632,5,581.93,0.1,-47.61
CA-2022-101021,2022-04-28,2022-05-01,Second Class,CG-10257,OFF-BI-10004632,2,318.89,0.3,8.23
CA-2024-101022,2024-09-18,2024-09-20,Standard Class,CG-10264,TEC-CO-10001798,2,499.93,0.0,91.11
CA-2022-101023,2022-12-19,2022-12-22,Second Class,CG-10368,TEC-AC-10003832,3,959.13,0.15,226.74
CA-2022-101024,2022-01-22,2022-01-27,Second Class,CG-10068,FUR-CH-10004218,5,109.59,0.0,44.12
CA-2024-101025,2024-04-02,2024-04-03,Standard Class,CG-10317,OFF-LA-10000240,2,109.85,0.0,-13.42
CA-2022-101026,2022-04-04,2022-04-11,Second Class,CG-10474,OFF-ST-10000760,7,990.03,0.1,269.44
CA-2023-101027,2023-12-16,2023-12-21,First Class,CG-10459,FUR-CH-10004218,3,749.94,0.15,185.34
CA-2021-101028,2021-08-01,2021-08-04,Standard Class,CG-10304,TEC-PH-10004977,5,1664.87,0.0,603.02
CA-2024-101029,2024-10-26,2024-11-02,Standard Class,CG-10218,OFF-LA-10000240,2,379.8,0.0,143.81
CA-2023-101030,2023-10-12,2023-10-14,Standard Class,CG-10123,TEC-PH-10004977,6,1365.2,0.2,425.61
CA-2021-101031,2021-10-27,2021-10-31,Second Class,CG-10220,TEC-AC-10003832,5,543.18,0.1,-76.17
CA-2022-101032,2022-06-13,2022-06-16,Standard Class,CG-10011,FUR-TA-10000577,4,19.84,0.15,0.07
CA-2023-101033,2023-05-16,2023-05-20,Standard Class,CG-10118,OFF-PA-10002365,7,1669.01,0.0,600.94
CA-2021-101034,2021-04-23,2021-04-26,Standard Class,CG-10318,OFF-LA-10000240,6,1613.35,0.1,78.8
CA-2024-101035,2024-01-19,2024-01-20,Standard Class,CG-10432,TEC-PH-10002075,2,800.3,0.1,34.62
CA-2023-101036,2023-12-25,2023-12-30,Second Class,CG-10149,FUR-BO-10001798,2,154.51,0.0,40.25
CA-2023-101037,2023-06-26,2023-06-27,Second Class,CG-10430,FUR-CH-10000454,7,1632.62,0.1,-204.69
CA-2024-101038,2024-09-29,2024-10-01,Standard Class,CG-10316,FUR-CH-10000454,5,415.25,0.1,-4.09
CA-2023-101039,2023-06-26,2023-07-03,Standard Class,CG-10427,OFF-AR-10002867,2,701.6,0.1,78.5
CA-2023-101040,2023-07-20,2023-07-24,Standard Class,CG-10205,FUR-TA-10004575,1,218.04,0.0,5.38
CA-2021-101041,2021-07-10,2021-07-12,Standard Class,CG-10090,FUR-BO-10001798,4,122.17,0.0,-3.05
CA-2023-101042,2023-09-28,2023-09-29,Same Day,CG-10494,TEC-CO-10001798,2,377.68,0.1,-9.21
CA-2022-101043,2022-08-28,2022-08-29,Second Class,CG-10432,TEC-AC-10003832,2,195.1,0.0,18.28
CA-2022-101044,2022-09-14,2022-09-17,Standard Class,CG-10171,TEC-PH-10004977,2,180.58,0.3,71.61
CA-2022-101045,2022-09-09,2022-09-13,Standard Class,CG-10245,TEC-MA-10001148,4,866.07,0.2,-175.91
CA-2024-101046,2024-12-10,2024-12-14,Second Class,CG-10344,TEC-CO-10001798,2,104.83,0.15,30.84
CA-2023-101047,2023-09-06,2023-09-11,Standard Class,CG-10407,OFF-EN-10001990,2,468.62,0.15,166.76
CA-2021-101048,2021-07-06,2021-07-09,Standard Class,CG-10067,FUR-CH-10004218,6,714.98,0.0,234.26
CA-2021-101049,2021-10-08,2021-10-09,Standard Class,CG-10285,OFF-AR-10002867,5,1609.73,0.1,-233.72
CA-2021-101050,2021-08-30,2021-09-01,Standard Class,CG-10017,TEC-PH-10002075,1,115.16,0.1,-11.86
CA-2021-101051,2021-07-23,2021-07-26,Second Class,CG-10170,OFF-AP-10002311,5,111.48,0.0,-0.54
CA-2021-101052,2021-07-11,2021-07-14,Standard Class,CG-10064,OFF-AP-10002311,6,1940.85,0.0,-448.87
CA-2021-101053,2021-05-14,2021-05-18,Second Class,CG-10291,FUR-CH-10000454,7,2281.72,0.1,592.26
CA-2023-101054,2023-01-11,2023-01-15,Standard Class,CG-10019,TEC-MA-10001148,7,3119.6,0.0,-505.05
CA-2021-101055,2021-01-31,2021-02-04,Standard Class,CG-10055,OFF-LA-10000240,5,929.9,0.15,-54.11
CA-2022-101056,2022-05-05,2022-05-06,Standard Class,CG-10189,OFF-EN-10001990,6,1737.56,0.0,368.43
CA-2024-101057,2024-06-06,2024-06-10,Standard Class,CG-10365,FUR-CH-10004218,6,1506.53,0.2,444.61
CA-2023-101058,2023-11-22,2023-11-26,Standard Class,CG-10200,TEC-PH-10002075,3,908.1,0.15,-139.75
CA-2022-101059,2022-12-20,2022-12-22,Standard Class,CG-10101,OFF-ST-10000760,2,163.62,0.1,-29.27
CA-2023-101060,2023-08-31,2023-09-06,Second Class,CG-10196,FUR-FU-10001487,3,491.0,0.15,215.63
CA-2024-101061,2024-10-22,2024-10-23,Standard Class,CG-10311,FUR-CH-10000454,2,522.34,0.15,116.5
CA-2022-101062,2022-10-18,2022-10-20,Standard Class,CG-10484,TEC-PH-10002075,6,2343.19,0.0,391.72
CA-2021-101063,2021-07-15,2021-07-17,Standard Class,CG-10285,TEC-AC-10003832,4,388.24,0.1,82.11
CA-2024-101064,2024-04-11,2024-04-17,Second Class,CG-10363,OFF-BI-10004632,7,2698.54,0.0,731.41
CA-2022-101065,2022-11-26,2022-11-30,Standard Class,CG-10188,TEC-AC-10003027,5,326.83,0.0,-41.06
CA-2021-101066,2021-07-06,2021-07-13,First Class,CG-10300,FUR-CH-10004218,2,635.33,0.1,-148.32
CA-2024-101067,2024-09-16,2024-09-23,Same Day,CG-10131,FUR-TA-10004575,7,2813.18,0.1,1192.26
CA-2022-101068,2022-04-03,2022-04-07,Standard Class,CG-10411,OFF-BI-10003910,7,2128.02,0.15,803.11
CA-2024-101069,2024-01-14,2024-01-19,Same Day,CG-10044,OFF-PA-10002365,6,1903.12,0.2,485.18
CA-2021-101070,2021-09-18,2021-09-24,Second Class,CG-10368,TEC-PH-10002075,7,211.46,0.1,-39.51
CA-2022-101071,2022-05-24,2022-05-25,Standard Class,CG-10424,OFF-BI-10003910,4,1321.53,0.0,312.02
CA-2021-101072,2021-07-20,2021-07-23,First Class,CG-10324,OFF-BI-10003910,2,461.7,0.15,77.49
CA-2024-101073,2024-01-27,2024-02-02,Second Class,CG-10111,TEC-AC-10003027,2,357.95,0.0,-55.56
CA-2023-101074,2023-03-11,2023-03-16,Standard Class,CG-10488,OFF-BI-10003910,2,556.55,0.3,-40.49
CA-2024-101075,2024-03-01,2024-03-04,Standard Class,CG-10280,OFF-LA-10000240,7,1891.42,0.0,153.37
CA-2022-101076,2022-08-17,2022-08-21,Standard Class,CG-10426,TEC-PH-10004977,3,792.5,0.1,287.15
CA-2022-101077,2022-07-20,2022-07-21,Standard Class,CG-10019,OFF-EN-10001990,6,2140.83,0.1,-277.46
CA-2023-101078,2023-11-21,2023-11-23,Standard Class,CG-10152,FUR-TA-10000577,7,2010.91,0.0,200.67
CA-2022-101079,2022-01-24,2022-01-29,Second Class,CG-10353,FUR-BO-10001798,6,107.34,0.15,26.24
CA-2021-101080,2021-12-24,2021-12-26,Standard Class,CG-10388,OFF-LA-10000240,3,174.87,0.0,-6.65
CA-2021-101081,2021-05-05,2021-05-07,Standard Class,CG-10435,FUR-FU-10001487,3,1061.5,0.0,438.77
CA-2022-101082,2022-08-18,2022-08-19,Standard Class,CG-10450,FUR-TA-10004575,6,1212.51,0.0,9.67
CA-2023-101083,2023-12-29,2024-01-01,First Class,CG-10133,TEC-CO-10001798,6,661.26,0.1,-63.73
CA-2023-101084,2023-12-28,2024-01-01,Standard Class,CG-10215,FUR-TA-10004575,3,1012.55,0.0,-8.97
CA-2022-101085,2022-01-03,2022-01-09,Standard Class,CG-10309,OFF-AP-10002311,6,1044.59,0.0,185.27
CA-2021-101086,2021-07-26,2021-07-30,Standard Class,CG-10481,FUR-BO-10001798,7,1789.68,0.3,-174.52
CA-2022-101087,2022-03-17,2022-03-24,First Class,CG-10296,OFF-PA-10002365,5,285.74,0.0,81.58
CA-2023-101088,2023-10-13,2023-10-20,Standard Class,CG-10069,OFF-AP-10002311,1,326.86,0.0,-45.59
CA-2022-101089,2022-11-28,2022-12-01,Second Class,CG-10002,TEC-PH-10002075,2,432.52,0.0,95.68
CA-2021-101090,2021-01-04,2021-01-09,Second Class,CG-10484,TEC-AC-10003027,5,567.39,0.0,138.7
CA-2021-101091,2021-08-11,2021-08-13,First Class,CG-10324,OFF-BI-10003910,7,823.86,0.2,102.19
CA-2022-101092,2022-07-25,2022-08-01,Standard Class,CG-10252,OFF-BI-10004632,6,180.95,0.0,-35.34
CA-2023-101093,2023-11-20,2023-11-26,First Class,CG-10095,FUR-TA-10004575,3,653.29,0.1,128.75
CA-2023-101094,2023-05-23,2023-05-30,Standard Class,CG-10312,OFF-AP-10002311,6,546.15,0.3,-124.34
CA-2024-101095,2024-08-28,2024-08-30,First Class,CG-10079,OFF-BI-10004632,6,1005.7,0.0,405.68
CA-2022-101096,2022-11-10,2022-11-11,Standard Class,CG-10070,OFF-ST-10000760,7,1628.56,0.2,-126.64
CA-2023-101097,2023-08-25,2023-08-26,Standard Class,CG-10247,FUR-BO-10001798,6,311.26,0.1,73.83
CA-2022-101098,2022-10-18,2022-10-24,First Class,CG-10352,TEC-MA-10001148,5,2004.65,0.0,865.91
CA-2021-101099,2021-05-12,2021-05-15,First Class,CG-10111,TEC-MA-10001148,5,1841.03,0.0,819.22
CA-2022-101100,2022-12-11,2022-12-17,Standard Class,CG-10355,OFF-PA-10002365,6,1214.74,0.15,399.51
CA-2022-101101,2022-06-11,2022-06-14,Standard Class,CG-10315,FUR-CH-10000454,4,583.14,0.2,42.98
CA-2024-101102,2024-08-08,2024-08-11,Standard Class,CG-10458,TEC-AC-10003027,4,661.66,0.0,-114.03
CA-2023-101103,2023-10-27,2023-11-01,Same Day,CG-10353,OFF-BI-10003910,1,34.16,0.0,1.23
CA-2022-101104,2022-07-29,2022-08-02,First Class,CG-10153,TEC-MA-10001148,1,210.88,0.2,63.41
CA-2023-101105,2023-02-02,2023-02-07,First Class,CG-10183,FUR-TA-10004575,2,33.68,0.15,11.78
CA-2022-101106,2022-11-30,2022-12-02,Second Class,CG-10497,OFF-AP-10002311,6,495.78,0.1,0.52
CA-2021-101107,2021-07-26,2021-07-29,Second Class,CG-10357,TEC-MA-10001148,5,666.68,0.1,149.21
CA-2021-101108,2021-07-04,2021-07-07,Standard Class,CG-10108,TEC-AC-10003027,6,1867.35,0.0,-28.16
CA-2024-101109,2024-05-31,2024-06-01,First Class,CG-10288,OFF-BI-10003910,7,111.51,0.0,-7.09
CA-2023-101110,2023-02-09,2023-02-15,Standard Class,CG-10103,FUR-BO-10001798,3,809.09,0.1,-127.79
CA-2024-101111,2024-04-17,2024-04-22,Standard Class,CG-10041,OFF-LA-10000240,6,958.37,0.1,411.22
CA-2023-101112,2023-01-31,2023-02-02,Standard Class,CG-10230,TEC-AC-10003832,4,1101.28,0.15,286.72
CA-2022-101113,2022-04-03,2022-04-09,Standard Class,CG-10264,OFF-PA-10002365,7,3100.95,0.0,305.03
CA-2022-101114,2022-09-26,2022-09-29,First Class,CG-10190,FUR-CH-10000454,6,400.13,0.1,73.23
CA-2021-101115,2021-12-22,2021-12-29,Standard Class,CG-10300,TEC-CO-10001798,6,768.91,0.2,323.66
CA-2023-101116,2023-06-11,2023-06-14,Standard Class,CG-10436,OFF-BI-10003910,2,588.11,0.0,155.22
CA-2021-101117,2021-02-20,2021-02-21,Standard Class,CG-10060,TEC-AC-10003027,3,609.43,0.1,-17.69
CA-2022-101118,2022-09-29,2022-09-30,Second Class,CG-10347,TEC-CO-10001798,7,670.12,0.1,-144.15
CA-2022-101119,2022-01-31,2022-02-04,Standard Class,CG-10231,OFF-LA-10000240,1,55.21,0.0,-0.27
CA-2024-101120,2024-11-21,2024-11-27,Standard Class,CG-10183,FUR-FU-10001487,4,1482.91,0.1,-259.09
CA-2021-101121,2021-03-10,2021-03-13,Standard Class,CG-10104,OFF-PA-10002365,7,1934.08,0.1,181.53
CA-2023-101122,2023-06-14,2023-06-18,Second Class,CG-10432,FUR-TA-10004575,1,77.33,0.0,-10.07
CA-2022-101123,2022-01-21,2022-01-23,First Class,CG-10208,FUR-BO-10001798,3,1212.05,0.1,117.28
CA-2021-101124,2021-02-22,2021-02-26,Second Class,CG-10451,OFF-AR-10002867,3,148.27,0.0,65.04
CA-2022-101125,2022-12-04,2022-12-10,Standard Class,CG-10063,TEC-AC-10003832,6,1839.39,0.1,137.67
CA-2023-101126,2023-01-30,2023-02-04,Standard Class,CG-10304,FUR-TA-10004575,2,443.14,0.0,64.6
CA-2023-101127,2023-12-16,2023-12-20,Standard Class,CG-10134,OFF-ST-10000760,4,1733.04,0.0,-5.9
CA-2024-101128,2024-05-16,2024-05-23,Same Day,CG-10081,OFF-EN-10001990,5,951.5,0.0,258.42
CA-2023-101129,2023-10-23,2023-10-24,Same Day,CG-10387,OFF-BI-10003910,4,26.63,0.15,11.64
CA-2024-101130,2024-02-20,2024-02-26,Second Class,CG-10054,FUR-BO-10001798,2,880.16,0.0,-14.49
CA-2024-101131,2024-12-02,2024-12-08,Standard Class,CG-10190,FUR-BO-10001798,7,2081.94,0.15,48.34
CA-2024-101132,2024-03-04,2024-03-10,Standard Class,CG-10498,TEC-CO-10001798,5,2048.28,0.0,-74.59
CA-2021-101133,2021-06-11,2021-06-17,Standard Class,CG-10109,TEC-MA-10001148,5,614.05,0.1,-141.06
CA-2022-101134,2022-07-01,2022-07-03,First Class,CG-10480,TEC-AC-10003832,5,1072.63,0.0,200.43
CA-2021-101135,2021-01-16,2021-01-19,Standard Class,CG-10114,OFF-LA-10000240,5,1492.53,0.15,-154.43
CA-2024-101136,2024-08-07,2024-08-09,Second Class,CG-10352,OFF-LA-10000240,3,412.23,0.3,-70.43
CA-2022-101137,2022-07-27,2022-07-29,First Class,CG-10109,OFF-BI-10004632,2,342.45,0.2,131.92
CA-2021-101138,2021-04-05,2021-04-11,Standard Class,CG-10357,OFF-ST-10000760,6,2241.43,0.1,382.42
CA-2021-101139,2021-09-19,2021-09-20,Standard Class,CG-10335,OFF-BI-10004632,3,1000.82,0.2,444.69
CA-2021-101140,2021-09-17,2021-09-19,Standard Class,CG-10156,FUR-CH-10000454,4,161.69,0.2,23.02
CA-2024-101141,2024-09-29,2024-10-02,Standard Class,CG-10091,FUR-CH-10000454,1,318.02,0.0,-43.91
CA-2021-101142,2021-05-29,2021-06-04,Standard Class,CG-10433,OFF-EN-10001990,7,2066.89,0.0,623.46
CA-2024-101143,2024-05-17,2024-05-21,Standard Class,CG-10053,OFF-LA-10000240,4,721.15,0.15,288.2
CA-2023-101144,2023-07-28,2023-08-03,Standard Class,CG-10006,FUR-TA-10004575,2,508.59,0.0,76.26
CA-2022-101145,2022-09-06,2022-09-13,Standard Class,CG-10108,FUR-TA-10004575,6,2103.69,0.0,564.32
CA-2021-101146,2021-07-18,2021-07-21,Standard Class,CG-10168,OFF-PA-10002365,5,963.29,0.1,110.17
CA-2024-101147,2024-07-02,2024-07-07,Second Class,CG-10256,FUR-CH-10000454,1,25.99,0.0,4.65
